Accession,arike_abundance,li_complete,li_minimal,li_without_methionine,valgepea_11_abundance,valgepea_21_abundance,valgepea_31_abundance,lu_abundance,valgepea_40_abundance,valgepea_48_abundance,Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose,minimal_0.21_1,minimal_0.31_1,minimal_0.41_1,minimal_0.51_1,minimal_0.22_2,minimal_0.26_2,minimal_0.36_2,minimal_0.46_2,minimal_0.51_2,rich_0.22_1,rich_0.25_1,rich_0.35_1,rich_0.45_1,rich_0.55_1,rich_0.65_1,rich_0.74_1,rich_0.82_1,rich_0.22_2,rich_0.42_2,rich_0.53_2,rich_0.63_2,rich_0.73_2,rich_0.78_2
b1184,,1.6602947322002707e-06,2.129112580553644e-06,1.5285429116927323e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1183,,3.98470735728065e-06,4.790503306245699e-06,3.725823347251035e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2580,,5.8553060888929546e-05,7.789003523858747e-05,6.859336316221136e-05,0.0,0.0,0.0,,0.0,0.0,1.988920783720861e-05,2.25352934510566e-05,1.7296111990931704e-05,1.42447786012708e-05,1.360758494734747e-05,1.4055895649546167e-05,1.2224677309001728e-05,1.1908379377507272e-05,1.1182766312667912e-05,1.3338837072298394e-05,1.2050367755474954e-05,8.870261446677287e-06,1.0340956478972442e-05,8.533028446811507e-06,2.0990834831487313e-05,1.549054884758115e-05,2.481063457763461e-05,1.745558347816394e-05,1.3953108575215443e-05,1.0440993997567563e-05,1.1541264178772135e-05,1.3604855301971946e-05,2.6908949260526548e-05,2.5893109803164995e-05,2.7659452495439776e-05,2.6347861366784096e-05,4.875424183509427e-05,2.8028846212439042e-05,2.6062881046958096e-05,2.6510975000408035e-05,2.563118456637323e-05,2.2546079586330402e-05,,,4.004583967697576e-05,,,,,,2.5289868616652463e-05,1.9920520343191043e-05,2.2942514467700325e-05,2.4780828232927764e-05,2.286838701647876e-05
b4637,,1.5219368378502481e-05,2.1113699757156966e-05,1.2610479021465041e-05,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2497,,9.292116184547515e-05,0.0002169920571680922,4.155726041164616e-05,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.7447807171588486e-05,,3.429242976301352e-05,2.1235029681026685e-05,,,2.975341945685194e-05,,,,2.8930611623551304e-05,3.344292743391721e-05,3.6316336514613595e-05,3.300110073734346e-05,2.5982621856325785e-05,,,2.9229002760418576e-05,3.2021081801122405e-05,3.0697768479566306e-05,,2.693844545409048e-05
b3494,,3.6526484108405955e-06,7.132527144854707e-05,7.833782422425253e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1895,,2.877844202480469e-06,1.8097456934705974e-05,6.400773442713317e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0949,,8.201855977069338e-05,4.329195580459076e-05,7.566287412879025e-05,0.0,0.0,0.0,,0.0,0.0,7.67508850149544e-05,0.00013712384621127773,9.367451803938233e-05,5.8204471704117254e-05,5.1201421327307434e-05,6.446015839282318e-05,5.912298480353563e-05,5.954189688753636e-05,7.440673305316004e-05,6.400687386340988e-05,5.7999433589435526e-05,5.125039946969098e-05,3.217989953246669e-05,3.9121766014618856e-05,5.2582251581882055e-05,5.5042559356887325e-05,5.362298440972642e-05,6.351308687235554e-05,6.709934378527172e-05,4.8759971968335826e-05,6.270450616813207e-05,7.435211618519553e-05,4.370169712885416e-06,6.157339199399005e-06,7.723895317186675e-06,8.791740284201762e-06,4.7420073890188246e-06,,,,8.6671937386499e-06,5.9976779656104505e-06,,4.061241067530273e-06,7.163932662060008e-06,7.558068111328745e-06,,,,,7.0727951995425385e-06,,7.901284715096849e-06,7.761986055319013e-06,7.663347145983538e-06
b1913,,1.4887309432062428e-05,2.767846354719737e-05,1.9584456056063134e-05,0.0,0.0,0.0,,0.0,0.0,3.103046533937941e-07,5.599678978747397e-07,1.916347983420044e-06,3.568853133436663e-07,3.496457420369282e-07,4.879275878345644e-07,1.564758695552221e-06,6.188606605633701e-07,5.830703057966928e-07,4.6172897557955983e-07,7.095076342008618e-07,7.083889349777e-07,4.967997972765082e-07,2.9576344362253445e-06,2.3893375118807207e-06,8.492280586491187e-07,3.3494356679806723e-06,3.318663943197915e-06,5.332398181610997e-07,9.698994424136366e-07,6.724831096292424e-07,7.593407610402948e-07,,,,,,,,,,,,,,,,,,,,,,,
b3091,,2.9331873602204785e-06,3.5485209675894065e-06,2.6749500954622815e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1521,,1.1068631548001805e-06,1.4194083870357625e-06,3.821357279231831e-07,0.0,0.0,0.0,,0.0,0.0,8.747950335037814e-07,7.702973034179347e-06,3.275546872618925e-06,1.1436668124317776e-06,2.6061984729665494e-06,1.7457959564722946e-06,1.7381268464798822e-06,4.6883383376012885e-06,1.4663783063692944e-06,2.198709407521713e-06,3.0294849777782827e-06,2.180605938974833e-06,1.9452568481423683e-07,9.039225049588462e-09,2.0780505825159786e-09,2.1230701466227968e-09,2.104902223844485e-09,1.2534370786729766e-07,1.230895246921872e-06,7.631995612435174e-07,6.633955000396581e-07,2.519271170743061e-07,,,,,,,,,,,,,,,,,,,,,,,
b4324,,2.612197045328426e-05,3.140441056316625e-05,2.2259406151525414e-05,0.0,0.0,0.0,,0.0,0.0,1.5762816169737947e-06,1.5269368532291685e-06,1.6928760939796873e-06,2.1801148611980762e-06,2.2833066267583045e-06,1.9875215504453814e-06,2.1070898343515702e-06,2.376987537163853e-06,1.884100316492298e-06,2.7068555817045095e-06,1.84697225411018e-06,2.5502001659197196e-06,3.073361191302998e-06,2.8563951156699536e-06,2.923573187952642e-06,6.054681529257606e-06,4.601972542625774e-06,2.5405234748942215e-06,2.7550723938323486e-06,3.450298016455068e-06,4.8618711304276314e-06,5.418212722006269e-06,,,,,,,,,,,,,,,,,,,,,,,
b1742,,0.0,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3745,,2.103039994120343e-06,5.855059596522521e-06,1.7196107756543239e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2906,,3.077079570344502e-05,3.7259470159688766e-05,3.114406182573942e-05,0.0,0.0,0.0,,0.0,0.0,5.07546175098892e-06,8.194652164020581e-06,5.816391642968185e-06,4.712519945868441e-06,6.27332729776019e-06,7.430823814728228e-06,6.356832200680899e-06,6.7043238227698426e-06,6.918520792662249e-06,6.8404292678453306e-06,7.0950763420086186e-06,6.055185418113731e-06,3.4349330961621747e-06,1.684911549243289e-06,3.5377338864290242e-06,6.054681529257606e-06,5.642418508784646e-06,5.762445630140866e-06,5.510144787664697e-06,4.022697687387706e-06,6.179574520917364e-06,6.2091926814232435e-06,,,,,,,,,,,,,,,,,,,,,,,
b1960,,4.372109461460713e-06,6.9196158867993425e-06,2.6749500954622815e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3633,,3.281849253982535e-05,2.5549350966643726e-05,1.8438048872293584e-05,0.0,0.0,0.0,,0.0,0.0,9.944603918604305e-06,1.1609090565695824e-05,1.1510332935558092e-05,7.709539673089215e-06,9.871265012652062e-06,1.2265335694189965e-05,1.2935931261525464e-05,1.1908379377507272e-05,1.9841795480842678e-05,1.2996815608906128e-05,1.233191840396736e-05,1.102622777052246e-05,6.146722382605996e-06,5.785104031736615e-06,3.4493957037714625e-06,1.3996536522179919e-05,3.565528291721361e-06,4.4585345751454876e-06,5.065778272530447e-06,5.458996861672381e-06,9.40567592521981e-06,8.582132559674165e-06,,,,,,,,,,,,,,,,,,,,,,,
b2033,,5.6339334579329185e-05,6.51153597552656e-05,5.8084630644323826e-05,0.0,0.0,0.0,,0.0,0.0,6.1070596678565865e-06,1.619809577754735e-05,1.619405883752721e-05,2.2107487936739268e-05,2.398625143261249e-05,2.4664963385031647e-05,1.1291156496314323e-05,1.692490139874065e-05,1.640429143920546e-05,3.224773797698513e-05,3.0182229518385868e-05,3.4988253484115965e-05,4.816137772724228e-06,1.7716881097193383e-05,3.735443152376901e-06,5.268359252730644e-06,8.043447661458962e-06,1.1903446082699746e-05,1.9552126665906993e-05,2.2365987141997518e-05,2.2719023973960895e-05,1.0243190474449808e-05,,,,,,,,,,,,,,,,,,,,,,,
b2059,,0.0,5.32278145138411e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2058,,0.0,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2057,,0.0,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2056,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2055,,0.0,3.5485209675894063e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2054,,0.0,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2050,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2047,,0.0,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2045,,9.408336815801535e-07,1.7742604837947033e-06,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2044,,3.3205894644005417e-07,8.871302418973516e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2043,,2.767157887000451e-07,1.2419823386562922e-06,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3561,,1.7709810476802888e-06,2.661390725692055e-06,2.0062125715967113e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2062,,0.0,3.5485209675894063e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2061,,0.0,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2060,,0.0,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,2.451076650477576e-09,7.429817962045327e-07,4.836788839941964e-06,2.4149750101796018e-09,2.440139809202309e-09,2.4172559397308694e-09,2.4182634385807056e-09,2.4801309805910818e-09,2.441062996656303e-09,2.389264222840262e-09,1.1430956328791662e-07,2.377722860012106e-09,2.364680257779013e-09,2.3646612729723412e-09,6.730528202480902e-08,2.4375990572335816e-09,2.4290411594555174e-09,2.4395755222494174e-09,1.5241771469104768e-08,2.4220986075575515e-09,2.4445669795981922e-09,2.4401731748013638e-09,,,,,,,,,,,,,,,,,,,,,,,
b2046,,5.5343157740009026e-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3792,,6.641178928801083e-06,3.7259470159688767e-06,4.107959075174218e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3793,,7.471326294901218e-06,4.613077257866228e-06,2.770484027443077e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3785,,5.5177128266789e-05,3.7259470159688766e-05,4.088852288778059e-05,0.0,0.0,0.0,,0.0,0.0,3.77564837573566e-05,5.3538394138267794e-05,3.428609810591772e-05,3.727128451228561e-05,3.45955549508834e-05,3.867609503569391e-05,3.400682960504117e-05,3.7178523017178214e-05,4.277299332822007e-05,3.986993058972707e-05,3.592586274763094e-05,4.422810915773814e-05,1.9235625338508177e-05,2.9937913364236977e-05,2.805788944409226e-05,2.921187257297663e-05,3.369444244252959e-05,3.8444345298896e-05,2.8528330271618836e-05,2.2206987233405123e-05,3.6441314454233274e-05,3.30629623036295e-05,3.323202497412324e-05,3.357196164159116e-05,3.979593300646816e-05,3.668206245506458e-05,3.0382496554663942e-05,3.497444075151636e-05,3.134805488198269e-05,2.93501899144601e-05,3.580152148825472e-05,2.8727955256524928e-05,,3.0001369202052265e-05,3.034059778896355e-05,3.32547450801153e-05,3.5546273352841855e-05,2.7795720933590445e-05,3.841857812274617e-05,3.064656626112035e-05,3.2736089736748597e-05,3.114092825895337e-05,3.282678080816714e-05,3.367161113765754e-05,3.628577922389437e-05
b3654,,2.9442559917684802e-05,7.664805289993118e-05,5.7320359188477466e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2882,,5.5343157740009026e-08,5.32278145138411e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2407,,1.1068631548001805e-07,7.097041935178813e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2406,,5.5343157740009026e-08,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2405,,1.2728926280202075e-06,3.193668870830466e-06,1.1464071837695492e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2866,,2.213726309600361e-07,1.4194083870357625e-06,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2867,,6.641178928801083e-07,2.661390725692055e-06,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2868,,1.2175494702801986e-06,3.903373064348347e-06,2.2928143675390984e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2881,,6.087747351400993e-07,1.4194083870357625e-06,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3811,,2.1749860991823547e-05,3.7614322256447705e-05,3.4487749445067275e-05,0.0,0.0,0.0,,0.0,0.0,3.5940871423669505e-06,2.4884427071409164e-06,4.989851777914811e-06,2.4915598413692296e-06,4.3728781457916615e-06,2.8693723284583096e-06,3.8052086460019925e-06,4.097607707063525e-06,3.620257421066032e-06,3.1710275677368708e-06,2.2017260712106108e-06,1.6385344061223322e-06,5.951473553982041e-07,1.6415232690052643e-07,1.4344438231537422e-06,3.129562660577308e-06,1.6246963933096213e-06,4.9212126914341704e-06,4.3192425271049074e-06,2.4591985862291112e-06,5.725194041438145e-06,4.6272327625892965e-06,,,,,,,,,,,,,,,,,,,,,,,
b2894,,1.1013288390261796e-05,1.2952101531701333e-05,9.839994994021964e-06,0.0,0.0,0.0,,0.0,0.0,2.3561696421257507e-06,4.5343741974247214e-06,2.6479888269302525e-06,1.8533529147889966e-06,2.5416201037249002e-06,1.6696971583696561e-06,1.98706572986319e-06,1.4393198696435954e-06,1.1226279022055724e-06,1.0162923483655918e-06,4.673740764973931e-07,3.634343231624721e-07,2.3212916291959117e-07,4.027878682096618e-07,8.329028650570116e-07,8.335016131185795e-07,1.536658657711563e-06,2.6835330744743598e-06,2.1018536165850016e-06,1.3249992382699954e-06,2.7898961440023977e-06,1.2022895383138e-07,,,,,,,,,,,,,,,,,,,,,,,
b1141,,3.3205894644005417e-07,2.306538628933114e-06,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2509,,3.0936825176665045e-05,4.737275491731857e-05,5.8466766372247014e-05,0.0,0.0,0.0,,0.0,0.0,1.2296647169062586e-05,8.140021149593778e-06,1.0622567895315579e-05,1.5878588333316197e-05,1.471464270577574e-05,1.821894754574933e-05,1.4447345910638406e-05,1.3971248246051838e-05,2.515034602615585e-05,2.472326578235527e-05,2.511431784552257e-05,2.747317086956993e-05,2.8925752388734105e-05,2.0898688314648522e-05,2.3935440920072707e-05,2.4454622799988512e-05,2.3049879865673446e-05,2.0568145351378713e-05,1.528620812061819e-05,1.5369991163931943e-05,2.3037090309596345e-05,2.3650300786567513e-05,,,,,,,,,,,,,,,,,,,,,,,
b3565,,1.1068631548001805e-06,2.306538628933114e-06,2.866017959423873e-07,0.0,0.0,0.0,,0.0,0.0,8.871742085061933e-05,0.0001253781781095149,0.0001007154131861333,9.241236296881774e-05,7.795531715599059e-05,9.087091773432712e-05,8.401687314186642e-05,7.548224723538073e-05,7.614724142867256e-05,7.329031358405712e-05,7.77079789839039e-05,8.5006672197324e-05,9.834755812169594e-05,0.00010268559656332491,9.969594899924837e-05,0.0001069398296076668,0.0001148492278029215,0.010515411733833697,7.109864242147996e-05,9.221994698359166e-05,8.315162774469687e-05,7.83070159822804e-05,,,,,,,,,,,,,,,,,,,,,,,
b3564,,3.7079915685806045e-06,1.082298895114769e-05,4.4900948030974015e-06,0.0,0.0,0.0,,0.0,0.0,1.7289581086702095e-05,1.0434523755519541e-05,1.3591988891988811e-05,1.7155002186476665e-05,1.72977774754417e-05,2.000950750110553e-05,1.7336815092766087e-05,1.7065551548868687e-05,1.3750016166548872e-05,1.8615739650350506e-05,2.359394434366358e-05,3.1600306403787836e-05,1.7644708957127802e-05,2.9937913364236977e-05,1.9897123998584166e-05,2.182044317362319e-05,1.8447907323047672e-05,0.0007360788213683588,2.186283254460509e-05,2.051098820841953e-05,1.599419287766847e-05,1.439583526138892e-05,,,,,,,,,,,,,,,,,,,,,,,
b4031,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.1484368422801185e-07,4.151957096437095e-07,1.6224671425121777e-07,2.700891713287546e-07,3.0582470576580925e-07,2.7306039319182044e-07,3.9563501109132866e-09,3.689722271692214e-07,1.7840210849003284e-07,3.95279091263348e-09,7.658177638993429e-08,1.749412674205798e-07,3.8543565057988194e-09,3.3770544785262487e-07,1.484922784672349e-07,9.082022293886409e-08,3.541518000194618e-08,1.3165295490759789e-05,3.132783931696461e-07,4.2505975563701444e-08,3.453291644042056e-08,4.073546790997415e-09,,,,,,,,,,,,,,,,,,,,,,,
b3567,,0.0,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,3.58996075069948e-07,7.074716368271102e-07,2.2928828108332477e-07,9.956028054651636e-07,6.227199891159012e-07,1.0027135749994716e-06,6.179018712549964e-07,3.394356956423333e-07,2.0276922574720805e-07,6.058665922948721e-07,4.0655913642303356e-07,8.007874917139216e-07,5.177709677583405e-07,1.655986029084606e-07,7.529778426525509e-07,2.9644349825066464e-07,4.5219382375366305e-07,2.0694330292184715e-05,1.7152547484182043e-07,3.0368982541148293e-07,2.3991289316502705e-07,1.530546221471844e-07,,,,,,,,,,,,,,,,,,,,,,,
b3568,,2.767157887000451e-07,7.097041935178813e-07,0.0,0.0,0.0,0.0,,0.0,0.0,1.7908539836822693e-08,4.015379560370085e-09,3.704123098942896e-08,3.870086802782533e-09,3.893153117139412e-09,3.921326302230077e-09,1.1557876728510724e-06,3.610020519952992e-07,3.898738761148035e-09,8.452816166694587e-09,3.8516128713761075e-09,1.5522957531685251e-07,3.87605082009037e-09,2.516520253805427e-06,7.109120413870452e-07,2.2921294360760937e-06,7.043018847844664e-07,2.9905830971023036e-05,2.0751916256769467e-06,4.155197611214705e-07,6.08869842502152e-06,3.59104901575306e-06,,,,,,,,,,,,,,,,,,,,,,,
b3569,,7.637355768121245e-06,8.339024273835105e-06,8.598053878271619e-06,0.0,0.0,0.0,,0.0,0.0,3.7302580673934825e-07,1.5979571719840134e-06,1.019399166899161e-06,1.812507671487862e-07,2.841448246632557e-07,3.4692099135026367e-07,3.0539466586487955e-07,7.079390889777946e-07,1.479432119185638e-07,2.057014801259203e-07,4.0486983253207907e-07,8.131072992787513e-07,1.5764535051860088e-07,7.448321440860891e-07,1.0053726502455848e-07,2.0129850279090222e-07,4.3218524748137705e-07,1.7960323241387955e-05,1.493071490851079e-07,3.2912981078626684e-07,2.0219931336825196e-07,8.384387569819922e-08,,,,,,,,,,,,,,,,,,,,,,,
b0010,,8.085635345815318e-05,6.742189838419872e-06,6.018637714790133e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0013,,2.767157887000451e-07,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0007,,7.194610506201173e-07,1.596834435415233e-06,9.553393198079577e-08,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0045,,0.0,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0011,,1.6602947322002707e-06,8.871302418973516e-07,1.9106786396159154e-07,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0005,,6.696522086541092e-06,1.3839231773598685e-05,1.5285429116927323e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0024,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0065,,5.589658931740912e-06,5.32278145138411e-06,2.6749500954622815e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0122,,2.32994694085438e-05,4.222739951431393e-05,4.146172647966537e-05,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0101,,0.00017975457633954931,0.00014123113451005838,0.00012505391696286165,0.0,0.0,0.0,,0.0,0.0,4.70408650091656e-06,8.413176221727796e-06,6.000067168535601e-06,3.2012459437264488e-06,5.258524352534276e-06,5.685027858255934e-06,4.48979057530609e-06,4.922755254481352e-06,2.823974839269056e-06,2.7557157907605475e-06,1.5260045148288376e-06,1.6385344061223322e-06,4.4473344297678683e-07,1.2871856470613967e-07,3.0329442712429566e-06,7.39142939935344e-07,2.869229837445809e-06,1.8843617827029986e-06,1.2353389120732143e-06,5.45899686167238e-07,1.1768454418511744e-06,1.5621854198485228e-07,,,,,,,,,,,,,,,,,,,,,,,
b0117,,0.0,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0119,,9.009866080073469e-05,6.63573420939219e-05,0.0001218057632755146,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,6.40580621641481e-05,2.7586466610303923e-05,2.6399457043592692e-05,,,,,2.9873360090443483e-05,3.2245887093189386e-05,,,,,,,,5.193426191185082e-05,,,,2.5943120297412347e-05,,
b0144,,6.419806297841047e-06,7.451894031937753e-06,2.961551891404669e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0135,,2.767157887000451e-07,5.32278145138411e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0132,,1.0515199970601716e-06,1.4194083870357625e-06,1.241941115750345e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0130,,3.4866189376205687e-06,2.4839646773125843e-06,2.0062125715967113e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0128,,3.492153253394569e-05,3.1581836611545714e-05,2.7895908138392363e-05,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0129,,1.4389221012402346e-06,2.129112580553644e-06,2.2928143675390984e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0136,,5.5343157740009026e-08,7.097041935178813e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0137,,3.8740210418006316e-07,2.4839646773125843e-06,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0138,,3.3205894644005417e-07,2.306538628933114e-06,4.776696599039788e-07,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0141,,4.980884196600812e-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0157,,1.0127797866421652e-05,8.693876370594046e-06,6.8784431026172955e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0195,,2.379755782820388e-05,2.0226569515259617e-05,9.362325334117986e-06,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0193,,5.5343157740009026e-08,1.7742604837947032e-07,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
